"head","relation","tail"
"drug_icosanoid","INTERACTS_WITH","drug_lipids"
"drug_icosanoid","INTERACTS_WITH","drug_phospholipases_a2"
"drug_icosanoid","INTERACTS_WITH","drug_polyunsaturated_fatty_acids"
"drug_icosanoid","INTERACTS_WITH","drug_prostaglandin_endoperoxide_synthases"
"drug_icosanoid","INTERACTS_WITH","drug_cytokines"
"drug_icosanoid","INTERACTS_WITH","drug_endocannabinoids"
"drug_electrolytes","ADVERSE_EFFECT","disease_cardiac_rhythm_disease"
"drug_electrolytes","ADVERSE_EFFECT","disease_complication"
"drug_electrolytes","ADVERSE_EFFECT","disease_demyelination"
"drug_electrolytes","ADVERSE_EFFECT","disease_diarrheal_disease"
"drug_electrolytes","ADVERSE_EFFECT","disease_epilepsy"
"drug_electrolytes","ADVERSE_EFFECT","disease_extravasation"
"drug_electrolytes","ADVERSE_EFFECT","disease_hypertensive_disorder"
"drug_electrolytes","ADVERSE_EFFECT","disease_kidney_failure"
"drug_electrolytes","ADVERSE_EFFECT","disease_diastasis"
"drug_electrolytes","ADVERSE_EFFECT","disease_traumatic_injury"
"drug_electrolytes","ADVERSE_EFFECT","disease_electrolyte_imbalance"
"drug_electrolytes","ADVERSE_EFFECT","disease_disintegration_morphologic_abnormality"
"drug_electrolytes","INTERACTS_WITH","drug_adrenal_cortex_hormones"
"drug_electrolytes","INTERACTS_WITH","drug_anion"
"drug_electrolytes","INTERACTS_WITH","drug_buffers"
"drug_electrolytes","INTERACTS_WITH","drug_carbohydrate"
"drug_electrolytes","INTERACTS_WITH","drug_diuretics"
"drug_electrolytes","INTERACTS_WITH","drug_pharmaceutical_preparations"
"drug_electrolytes","INTERACTS_WITH","drug_dyes"
"drug_electrolytes","INTERACTS_WITH","drug_electron"
"drug_electrolytes","INTERACTS_WITH","drug_formic_acid"
"drug_electrolytes","INTERACTS_WITH","drug_hormone"
"drug_electrolytes","INTERACTS_WITH","drug_ion"
"drug_electrolytes","INTERACTS_WITH","drug_lipids"
"drug_electrolytes","INTERACTS_WITH","drug_lithium_hydride"
"drug_electrolytes","INTERACTS_WITH","drug_metals"
"drug_electrolytes","INTERACTS_WITH","drug_mineralocorticoid"
"drug_electrolytes","INTERACTS_WITH","drug_polymer"
"drug_electrolytes","INTERACTS_WITH","drug_solvents"
"drug_electrolytes","INTERACTS_WITH","drug_dextran_sulfate"
"drug_electron","ADVERSE_EFFECT","disease_dna_damage"
"drug_electron","ADVERSE_EFFECT","disease_diastasis"
"drug_electron","ADVERSE_EFFECT","disease_fragmentation_morphologic_abnormality"
"drug_electron","ADVERSE_EFFECT","disease_abnormal_shape"
"drug_electron","ADVERSE_EFFECT","disease_disintegration_morphologic_abnormality"
"drug_electron","INTERACTS_WITH","drug_electrolytes"
"drug_electron","INTERACTS_WITH","drug_heme"
"drug_electron","INTERACTS_WITH","drug_dihydrogen"
"drug_electron","INTERACTS_WITH","drug_ion"
"drug_electron","INTERACTS_WITH","drug_metals"
"drug_electron","INTERACTS_WITH","drug_quantum"
"drug_electron","INTERACTS_WITH","drug_halide"
"drug_electron","INTERACTS_WITH","drug_atom_substance"
"drug_elements","ADVERSE_EFFECT","disease_atherosclerosis"
"drug_elements","ADVERSE_EFFECT","disease_cancer"
"drug_elements","ADVERSE_EFFECT","disease_dna_damage"
"drug_elements","ADVERSE_EFFECT","disease_hereditary_disease"
"drug_elements","ADVERSE_EFFECT","disease_allergic_disease"
"drug_elements","ADVERSE_EFFECT","disease_hypertensive_disorder"
"drug_elements","ADVERSE_EFFECT","disease_epilepsy"
"drug_elements","ADVERSE_EFFECT","disease_syndromic_disease"
"drug_elements","ADVERSE_EFFECT","disease_traumatic_injury"
"drug_elements","ADVERSE_EFFECT","disease_brain_injury"
"drug_elements","ADVERSE_EFFECT","disease_functional_disorder"
"drug_elements","ADVERSE_EFFECT","disease_abnormal_shape"
"drug_elements","ADVERSE_EFFECT","disease_cell_injury"
"drug_elements","ADVERSE_EFFECT","disease_poisoning"
"drug_elements","ADVERSE_EFFECT","disease_silence"
"drug_elements","ADVERSE_EFFECT","disease_adverse_effects"
"drug_elements","ADVERSE_EFFECT","disease_genomic_instability"
"drug_elements","INTERACTS_WITH","drug_alloys"
"drug_elements","INTERACTS_WITH","drug_antibodies"
"drug_elements","INTERACTS_WITH","drug_antigens"
"drug_elements","INTERACTS_WITH","drug_antioxidants"
"drug_elements","INTERACTS_WITH","drug_deoxyribonuclease_i"
"drug_elements","INTERACTS_WITH","drug_pharmaceutical_preparations"
"drug_elements","INTERACTS_WITH","drug_enzymes"
"drug_elements","INTERACTS_WITH","drug_heme"
"drug_elements","INTERACTS_WITH","drug_ion"
"drug_elements","INTERACTS_WITH","drug_isotopes"
"drug_elements","INTERACTS_WITH","drug_long_terminal_repeat"
"drug_elements","INTERACTS_WITH","drug_luciferases"
"drug_elements","INTERACTS_WITH","drug_metals"
"drug_elements","INTERACTS_WITH","drug_mineral"
"drug_elements","INTERACTS_WITH","drug_nucleic_acid"
"drug_elements","INTERACTS_WITH","drug_nucleotide"
"drug_elements","INTERACTS_WITH","drug_phosphotransferases"
"drug_elements","INTERACTS_WITH","drug_plasmids"
"drug_elements","INTERACTS_WITH","drug_ribonucleic_acid"
"drug_elements","INTERACTS_WITH","drug_dna_directed_rna_polymerases"
"drug_elements","INTERACTS_WITH","drug_messenger_rna"
"drug_elements","INTERACTS_WITH","drug_steroid"
"drug_elements","INTERACTS_WITH","drug_tobacco_products"
"drug_elements","INTERACTS_WITH","drug_trace_elements"
"drug_elements","INTERACTS_WITH","drug_cytokines"
"drug_elements","INTERACTS_WITH","drug_nf_kappa_b"
"drug_elements","INTERACTS_WITH","drug_enhancer_of_transcription"
"drug_elements","INTERACTS_WITH","drug_promoter"
"drug_elements","INTERACTS_WITH","drug_atom_substance"
"drug_elements","INTERACTS_WITH","drug_response_elements"
"drug_elements","INTERACTS_WITH","drug_rna_transcript"
"drug_endonucleases","ADVERSE_EFFECT","disease_incised_wound"
"drug_endonucleases","ADVERSE_EFFECT","disease_dna_damage"
"drug_endonucleases","ADVERSE_EFFECT","disease_dna_strand_break"
"drug_endonucleases","ADVERSE_EFFECT","disease_dna_breaks_double_stranded"
"drug_endonucleases","INTERACTS_WITH","drug_single_stranded_dna"
"drug_endonucleases","INTERACTS_WITH","drug_enzymes"
"drug_endonucleases","INTERACTS_WITH","drug_ion"
"drug_endonucleases","INTERACTS_WITH","drug_ribonucleic_acid"
"drug_endonucleases","INTERACTS_WITH","drug_dna_double_stranded"
"drug_endoribonucleases","ADVERSE_EFFECT","disease_cytotoxicity"
"drug_endoribonucleases","INTERACTS_WITH","drug_antibodies"
"drug_endoribonucleases","INTERACTS_WITH","drug_deoxyribonuclease_i"
"drug_endoribonucleases","INTERACTS_WITH","drug_nucleic_acid"
"drug_endoribonucleases","INTERACTS_WITH","drug_polymer"
"drug_endoribonucleases","INTERACTS_WITH","drug_ribonucleic_acid"
"drug_endoribonucleases","INTERACTS_WITH","drug_messenger_rna"
"drug_endoribonucleases","INTERACTS_WITH","drug_ribosomal_rna"
"drug_endoribonucleases","INTERACTS_WITH","drug_trypsin"
"drug_endoribonucleases","INTERACTS_WITH","drug_extractable_nuclear_antigens"
"drug_endoribonucleases","INTERACTS_WITH","drug_polymerase"
"drug_endoribonucleases","INTERACTS_WITH","drug_rna_transcript"
"drug_environmental_pollutants","ADVERSE_EFFECT","disease_aplastic_anemia"
"drug_environmental_pollutants","ADVERSE_EFFECT","disease_cancer"
"drug_environmental_pollutants","ADVERSE_EFFECT","disease_cardiovascular_disorder"
"drug_environmental_pollutants","ADVERSE_EFFECT","disease_tissue_damage"
"drug_environmental_pollutants","ADVERSE_EFFECT","disease_dna_damage"
"drug_environmental_pollutants","ADVERSE_EFFECT","disease_allergic_disease"
"drug_environmental_pollutants","ADVERSE_EFFECT","disease_kidney_disorder"
"drug_environmental_pollutants","ADVERSE_EFFECT","disease_leukemia"
"drug_environmental_pollutants","ADVERSE_EFFECT","disease_acute_myeloid_leukemia"
"drug_environmental_pollutants","ADVERSE_EFFECT","disease_neoplasm"
"drug_environmental_pollutants","ADVERSE_EFFECT","disease_neurodegenerative_disease"
"drug_environmental_pollutants","ADVERSE_EFFECT","disease_obesity_disorder"
"drug_environmental_pollutants","ADVERSE_EFFECT","disease_liver_damage"
"drug_environmental_pollutants","ADVERSE_EFFECT","disease_traumatic_injury"
"drug_environmental_pollutants","ADVERSE_EFFECT","disease_toxic_encephalopathy"
"drug_environmental_pollutants","ADVERSE_EFFECT","disease_hepatotoxicity"
"drug_environmental_pollutants","ADVERSE_EFFECT","disease_lung_cancer"
"drug_environmental_pollutants","ADVERSE_EFFECT","disease_functional_disorder"
"drug_environmental_pollutants","ADVERSE_EFFECT","disease_adverse_reactions"
"drug_environmental_pollutants","ADVERSE_EFFECT","disease_toxic_nephropathy"
"drug_environmental_pollutants","ADVERSE_EFFECT","disease_genotoxicity"
"drug_environmental_pollutants","ADVERSE_EFFECT","disease_poisoning"
"drug_environmental_pollutants","ADVERSE_EFFECT","disease_adverse_effects"
"drug_enzymes","ADVERSE_EFFECT","disease_incised_wound"
"drug_enzymes","ADVERSE_EFFECT","disease_alzheimer_disease"
"drug_enzymes","ADVERSE_EFFECT","disease_hemolytic_anemia"
"drug_enzymes","ADVERSE_EFFECT","disease_fabry_disease"
"drug_enzymes","ADVERSE_EFFECT","disease_rheumatoid_arthritis"
"drug_enzymes","ADVERSE_EFFECT","disease_asthma"
"drug_enzymes","ADVERSE_EFFECT","disease_atherosclerosis"
"drug_enzymes","ADVERSE_EFFECT","disease_cancer"
"drug_enzymes","ADVERSE_EFFECT","disease_chromosome_aberrations"
"drug_enzymes","ADVERSE_EFFECT","disease_complication"
"drug_enzymes","ADVERSE_EFFECT","disease_tissue_damage"
"drug_enzymes","ADVERSE_EFFECT","disease_abnormal_degeneration"
"drug_enzymes","ADVERSE_EFFECT","disease_depressive_disorder"
"drug_enzymes","ADVERSE_EFFECT","disease_diarrheal_disease"
"drug_enzymes","ADVERSE_EFFECT","disease_dna_damage"
"drug_enzymes","ADVERSE_EFFECT","disease_pulmonary_emphysema"
"drug_enzymes","ADVERSE_EFFECT","disease_epilepsy"
"drug_enzymes","ADVERSE_EFFECT","disease_fatty_liver_disease"
"drug_enzymes","ADVERSE_EFFECT","disease_gaucher_disease"
"drug_enzymes","ADVERSE_EFFECT","disease_hemolysis_disorder"
"drug_enzymes","ADVERSE_EFFECT","disease_hepatocellular_carcinoma"
"drug_enzymes","ADVERSE_EFFECT","disease_hereditary_disease"
"drug_enzymes","ADVERSE_EFFECT","disease_allergic_disease"
"drug_enzymes","ADVERSE_EFFECT","disease_hypertensive_disorder"
"drug_enzymes","ADVERSE_EFFECT","disease_lysis"
"drug_enzymes","ADVERSE_EFFECT","disease_metabolic_disease"
"drug_enzymes","ADVERSE_EFFECT","disease_necrosis"
"drug_enzymes","ADVERSE_EFFECT","disease_neoplasm"
"drug_enzymes","ADVERSE_EFFECT","disease_neurodegenerative_disease"
"drug_enzymes","ADVERSE_EFFECT","disease_nervous_system_disorder"
"drug_enzymes","ADVERSE_EFFECT","disease_obesity_disorder"
"drug_enzymes","ADVERSE_EFFECT","disease_osteoarthritis"
"drug_enzymes","ADVERSE_EFFECT","disease_parkinson_disease"
"drug_enzymes","ADVERSE_EFFECT","disease_phenylketonuria"
"drug_enzymes","ADVERSE_EFFECT","disease_poisoning"
"drug_enzymes","ADVERSE_EFFECT","disease_diastasis"
"drug_enzymes","ADVERSE_EFFECT","disease_skin_disorder"
"drug_enzymes","ADVERSE_EFFECT","disease_syndromic_disease"
"drug_enzymes","ADVERSE_EFFECT","disease_lysosomal_storage_disease"
"drug_enzymes","ADVERSE_EFFECT","disease_bacterial_resistance"
"drug_enzymes","ADVERSE_EFFECT","disease_traumatic_injury"
"drug_enzymes","ADVERSE_EFFECT","disease_occupational_asthma"
"drug_enzymes","ADVERSE_EFFECT","disease_brain_injury"
"drug_enzymes","ADVERSE_EFFECT","disease_complications_of_diabetes_mellitus"
"drug_enzymes","ADVERSE_EFFECT","disease_functional_disorder"
"drug_enzymes","ADVERSE_EFFECT","disease_abnormal_shape"
"drug_enzymes","ADVERSE_EFFECT","disease_vesicle_morphologic_abnormality"
"drug_enzymes","ADVERSE_EFFECT","disease_growth_arrest"
"drug_enzymes","ADVERSE_EFFECT","disease_cytotoxicity"
"drug_enzymes","ADVERSE_EFFECT","disease_mutant"
"drug_enzymes","ADVERSE_EFFECT","disease_hyperhomocysteinemia"
"drug_enzymes","ADVERSE_EFFECT","disease_cell_injury"
"drug_enzymes","ADVERSE_EFFECT","disease_drug_interactions"
"drug_enzymes","ADVERSE_EFFECT","disease_pathogenesis"
"drug_enzymes","ADVERSE_EFFECT","disease_mitochondrial_disease"
"drug_enzymes","ADVERSE_EFFECT","disease_coronary_microvascular_disorder"
"drug_enzymes","ADVERSE_EFFECT","disease_dna_strand_break"
"drug_enzymes","ADVERSE_EFFECT","disease_adverse_effects"
"drug_enzymes","ADVERSE_EFFECT","disease_contraction_finding"
"drug_enzymes","ADVERSE_EFFECT","disease_inflammatory_response"
"drug_enzymes","ADVERSE_EFFECT","disease_morphologically_altered_structure"
"drug_enzymes","ADVERSE_EFFECT","disease_inflammatory_disease"
"drug_enzymes","ADVERSE_EFFECT","disease_gene_deletion_abnormality"
"drug_enzymes","ADVERSE_EFFECT","disease_dna_breaks_double_stranded"
"drug_enzymes","ADVERSE_EFFECT","disease_oxidative_damage"
"drug_enzymes","INTERACTS_WITH","drug_acetyl_coa_c_acetyltransferase"
"drug_enzymes","INTERACTS_WITH","drug_acetyl_coa_carboxylase"
"drug_enzymes","INTERACTS_WITH","drug_acetate_coa_ligase"
"drug_enzymes","INTERACTS_WITH","drug_acetylcholinesterase"
"drug_enzymes","INTERACTS_WITH","drug_acyl_coa"
"drug_enzymes","INTERACTS_WITH","drug_adenosine_triphosphatases"
"drug_enzymes","INTERACTS_WITH","drug_sodium_potassium_exchanging_atpase"
"drug_enzymes","INTERACTS_WITH","drug_adenylyl_cyclases"
"drug_enzymes","INTERACTS_WITH","drug_adrenal_cortex_hormones"
"drug_enzymes","INTERACTS_WITH","drug_aflatoxin"
"drug_enzymes","INTERACTS_WITH","drug_alcohol"
"drug_enzymes","INTERACTS_WITH","drug_butanols"
"drug_enzymes","INTERACTS_WITH","drug_aldehyde"
"drug_enzymes","INTERACTS_WITH","drug_aldehyde_reductase"
"drug_enzymes","INTERACTS_WITH","drug_alkalies"
"drug_enzymes","INTERACTS_WITH","drug_alkaloid"
"drug_enzymes","INTERACTS_WITH","drug_alkane"
"drug_enzymes","INTERACTS_WITH","drug_alkylating_agent"
"drug_enzymes","INTERACTS_WITH","drug_alpha_amylases"
"drug_enzymes","INTERACTS_WITH","drug_carboxamide"
"drug_enzymes","INTERACTS_WITH","drug_amine"
"drug_enzymes","INTERACTS_WITH","drug_aminoglycoside"
"drug_enzymes","INTERACTS_WITH","drug_transaminases"
"drug_enzymes","INTERACTS_WITH","drug_pancrelipase_amylase"
"drug_enzymes","INTERACTS_WITH","drug_androgen"
"drug_enzymes","INTERACTS_WITH","drug_anesthetics"
"drug_enzymes","INTERACTS_WITH","drug_anilide"
"drug_enzymes","INTERACTS_WITH","drug_anion"
"drug_enzymes","INTERACTS_WITH","drug_anti_infective_agents"
"drug_enzymes","INTERACTS_WITH","drug_anti_inflammatory_agents"
"drug_enzymes","INTERACTS_WITH","drug_anti_inflammatory_agents_non_steroidal"
"drug_enzymes","INTERACTS_WITH","drug_antibiotics"
"drug_enzymes","INTERACTS_WITH","drug_antibiotics_aminoglycoside"
"drug_enzymes","INTERACTS_WITH","drug_antibodies"
"drug_enzymes","INTERACTS_WITH","drug_antibodies_monoclonal"
"drug_enzymes","INTERACTS_WITH","drug_antidepressive_agents"
"drug_enzymes","INTERACTS_WITH","drug_antifungal_agents"
"drug_enzymes","INTERACTS_WITH","drug_epitope"
"drug_enzymes","INTERACTS_WITH","drug_antigens"
"drug_enzymes","INTERACTS_WITH","drug_antimalarials"
"drug_enzymes","INTERACTS_WITH","drug_antineoplastic_agent"
"drug_enzymes","INTERACTS_WITH","drug_antioxidants"
"drug_enzymes","INTERACTS_WITH","drug_antiparasitic_agents"
"drug_enzymes","INTERACTS_WITH","drug_antitubercular_agents"
"drug_enzymes","INTERACTS_WITH","drug_antiviral_agents"
"drug_enzymes","INTERACTS_WITH","drug_arginase"
"drug_enzymes","INTERACTS_WITH","drug_aromatase"
"drug_enzymes","INTERACTS_WITH","drug_atropine"
"drug_enzymes","INTERACTS_WITH","drug_autoantibodies"
"drug_enzymes","INTERACTS_WITH","drug_auxins"
"drug_enzymes","INTERACTS_WITH","drug_bactericide"
"drug_enzymes","INTERACTS_WITH","drug_bacteriochlorophyll"
"drug_enzymes","INTERACTS_WITH","drug_benzylamines"
"drug_enzymes","INTERACTS_WITH","drug_beta_galactosidase"
"drug_enzymes","INTERACTS_WITH","drug_beta_glucosidase"
"drug_enzymes","INTERACTS_WITH","drug_bile_acids"
"drug_enzymes","INTERACTS_WITH","drug_bile_salts"
"drug_enzymes","INTERACTS_WITH","drug_biliverdin"
"drug_enzymes","INTERACTS_WITH","drug_biogenic_amines"
"drug_enzymes","INTERACTS_WITH","drug_biomacromolecule"
"drug_enzymes","INTERACTS_WITH","drug_blood_glucose"
"drug_enzymes","INTERACTS_WITH","drug_buffers"
"drug_enzymes","INTERACTS_WITH","drug_butyric_acids"
"drug_enzymes","INTERACTS_WITH","drug_carbohydrate"
"drug_enzymes","INTERACTS_WITH","drug_carbonic_anhydrases"
"drug_enzymes","INTERACTS_WITH","drug_carboxy_lyases"
"drug_enzymes","INTERACTS_WITH","drug_carboxylic_acid"
"drug_enzymes","INTERACTS_WITH","drug_carboxymethylcellulose_sodium_unspecified"
"drug_enzymes","INTERACTS_WITH","drug_carcinogens"
"drug_enzymes","INTERACTS_WITH","drug_cardiac_glycosides"
"drug_enzymes","INTERACTS_WITH","drug_cardiolipin"
"drug_enzymes","INTERACTS_WITH","drug_carotene"
"drug_enzymes","INTERACTS_WITH","drug_catalase"
"drug_enzymes","INTERACTS_WITH","drug_estrogens_catechol"
"drug_enzymes","INTERACTS_WITH","drug_catechols"
"drug_enzymes","INTERACTS_WITH","drug_1_4_beta_d_glucan"
"drug_enzymes","INTERACTS_WITH","drug_cephalosporin_antibacterial_epc"
"drug_enzymes","INTERACTS_WITH","drug_ceramide"
"drug_enzymes","INTERACTS_WITH","drug_chelator"
"drug_enzymes","INTERACTS_WITH","drug_chitin"
"drug_enzymes","INTERACTS_WITH","drug_chloromercuribenzoates"
"drug_enzymes","INTERACTS_WITH","drug_cholesteryl_ester"
"drug_enzymes","INTERACTS_WITH","drug_choline_o_acetyltransferase"
"drug_enzymes","INTERACTS_WITH","drug_chromogenic_substrates"
"drug_enzymes","INTERACTS_WITH","drug_coenzyme"
"drug_enzymes","INTERACTS_WITH","drug_complement_system_proteins"
"drug_enzymes","INTERACTS_WITH","drug_contrast_media"
"drug_enzymes","INTERACTS_WITH","drug_cyclic_amp_dependent_protein_kinases"
"drug_enzymes","INTERACTS_WITH","drug_cyclodextrin"
"drug_enzymes","INTERACTS_WITH","drug_electron_transport_complex_iv"
"drug_enzymes","INTERACTS_WITH","drug_cytokinins"
"drug_enzymes","INTERACTS_WITH","drug_deoxy_sugar"
"drug_enzymes","INTERACTS_WITH","drug_deoxyribonuclease_i"
"drug_enzymes","INTERACTS_WITH","drug_deoxyribonucleoside"
"drug_enzymes","INTERACTS_WITH","drug_deoxyribonucleotide"
"drug_enzymes","INTERACTS_WITH","drug_diamine"
"drug_enzymes","INTERACTS_WITH","drug_dicarboxylic_acid"
"drug_enzymes","INTERACTS_WITH","drug_dioxins"
"drug_enzymes","INTERACTS_WITH","drug_catechol_oxidase"
"drug_enzymes","INTERACTS_WITH","drug_diterpene"
"drug_enzymes","INTERACTS_WITH","drug_dna_topoisomerases_type_ii"
"drug_enzymes","INTERACTS_WITH","drug_dna_restriction_enzymes"
"drug_enzymes","INTERACTS_WITH","drug_single_stranded_dna"
"drug_enzymes","INTERACTS_WITH","drug_dopamine_beta_hydroxylase"
"drug_enzymes","INTERACTS_WITH","drug_pharmaceutical_preparations"
"drug_enzymes","INTERACTS_WITH","drug_dyes"
"drug_enzymes","INTERACTS_WITH","drug_icosanoid"
"drug_enzymes","INTERACTS_WITH","drug_electrolytes"
"drug_enzymes","INTERACTS_WITH","drug_electron"
"drug_enzymes","INTERACTS_WITH","drug_endonucleases"
"drug_enzymes","INTERACTS_WITH","drug_endoribonucleases"
"drug_enzymes","INTERACTS_WITH","drug_enzyme_inhibitors"
"drug_enzymes","INTERACTS_WITH","drug_epoxide"
